State,time_of_day_sin,time_of_day_cos,hrv_sdnn,rmssd,hrv_7day_slope,hr_delta_from_resting,sleep_efficiency,deep_sleep_pct,rem_pct,awakening_count,late_night_wakefulness,respiratory_rate,wrist_temp_delta
sleepless,-0.25881904510252157,0.9659258262890681,,19.098145070114423,-0.13573710593870233,15.316624090672944,0.6743822221722358,0.14394562922570708,0.1884121767849218,4.0,1.0,14.583601596661442,0.05106827431367144
anxious,1.0,6.123233995736766e-17,28.047044018589283,20.9561310487558,0.46619907033290425,17.368198022810105,0.8657045515600267,0.23431317498106938,0.1999393716621447,1.0,0.0,21.393389565588837,-0.26164423824631966
depleted,-0.7071067811865477,0.7071067811865474,21.090363682351573,8.207151594886595,-0.3274705431109478,-1.7613337701031027,,0.24288508837777134,0.24591909413354684,0.0,0.0,17.891428216034864,-0.188479236853924
unknown,0.49999999999999994,0.8660254037844387,,-0.449808173349588,-0.022884089513635908,12.627280453746469,0.8184573318170608,0.1701272996972143,0.23193111946803652,2.0,0.0,14.266575500173476,0.4099954044716692
restful,0.9659258262890683,0.25881904510252074,81.29330189471828,68.00905218475029,-0.37438965387244316,0.02476760332862149,0.957336172180862,0.2234423641898312,0.19810629933142113,1.0,0.0,8.904053674308646,
recovering,-0.9659258262890684,0.2588190451025203,,30.28897436986827,0.9442322489368227,4.04131546929768,0.8448003093813699,0.293978242368763,0.3518140413992376,0.0,0.0,13.166000848305778,-0.11533562016895581
recovering,0.25881904510252074,0.9659258262890683,30.415783350643544,28.214958262245737,0.528647070761868,15.5020386509765,0.9071916583371515,0.18078437720042356,0.30347512319916353,2.0,0.0,10.457081360010248,-0.16823373521354493
restful,-0.8660254037844384,-0.5000000000000004,52.09271313611416,92.41554561329846,0.48507444785557263,-0.9408940216673014,0.9027270287820562,0.2687083933631641,0.25709650044136745,2.0,0.0,10.567200644665823,0.15128949533267702
resilient,0.258819045102521,-0.9659258262890682,29.891669971553828,31.597352714641104,0.3287513633896274,9.437655928596673,0.9012873344731255,0.09972331058581335,0.29225774476497224,2.0,0.0,16.476691253071053,0.400926616960394
resilient,0.258819045102521,-0.9659258262890682,57.392893341100866,59.0887325570589,0.4697323704574692,0.0966222405267203,0.7240867691072652,0.20113298002924423,0.24302268223596998,2.0,0.0,14.664881116388843,
sleepless,-0.8660254037844384,-0.5000000000000004,29.676230044314696,17.039212376733595,-0.43685407275237287,17.124280386911597,,0.2809311040542899,0.3377165086919377,6.0,1.0,,0.0013558921316165161
sleepless,0.7071067811865476,-0.7071067811865475,30.53097588787056,16.59725380028557,-0.26171342702371797,19.215359771734764,0.6912852111577359,0.11989322203801933,0.37556144683643883,4.0,1.0,14.910788358468645,0.2924993181513373
depleted,0.49999999999999994,0.8660254037844387,22.951461394960596,18.240448719225956,-0.6388084992681955,-4.597391930977462,0.635086839616737,0.2562886342111144,0.28262163398541296,1.0,0.0,13.226587743112082,-0.07515728477499331
struggling,-0.9659258262890684,0.2588190451025203,33.30467404011805,22.306357432965704,-0.8332299953133815,11.694257519846738,0.8438543562892711,0.1430446406608541,0.1527814605385881,0.0,0.0,14.914155464658885,0.07745078240657793
anxious,-0.9659258262890683,-0.25881904510252063,5.172188932419548,10.370799726649764,0.43854712172833815,17.95794299238033,0.8589869402367861,0.17539626216561563,0.26129282183563673,0.0,0.0,,0.0257834904595123
sleepless,1.2246467991473532e-16,-1.0,25.47214084198603,27.276700590001624,-0.21888886005968075,21.226121461331715,0.5777527357670325,0.17699949616529845,0.2530916853657455,10.0,1.0,16.742484418363215,-0.26177320377827545
recovering,0.258819045102521,-0.9659258262890682,34.21888859176949,38.3545225049861,0.38843014633058826,2.4311347327376227,0.9444383433479004,0.1790575508775285,0.2624286220335606,0.0,0.0,20.012567321820473,0.11612730673873846
depleted,-0.8660254037844384,-0.5000000000000004,22.361960317523177,16.97631583243187,-0.33366004260122506,2.6049118820949086,0.6728254090935699,0.237672965595746,0.30606070387701845,4.0,0.0,13.92297348771318,-0.2785164472898582
anxious,0.7071067811865475,0.7071067811865476,19.538634342523565,16.0515138444894,1.0,10.982064012897474,0.8668890452780034,0.15304829780435902,0.22111479421703062,1.0,0.0,20.068627246421475,-0.06513654211982264
depleted,-0.5000000000000004,0.8660254037844384,20.332280697566052,21.708341822517504,-0.30385752957582046,1.503572138652684,,0.36248151696973085,0.24219592218777156,0.0,0.0,,-0.49368553965331713
anxious,0.7071067811865476,-0.7071067811865475,,20.57830114368842,0.1270987745575278,21.6697784600837,0.8999060670347236,0.1945841599725552,0.25559924186337923,1.0,0.0,20.199001571966296,-0.029723913625447893
anxious,0.49999999999999994,-0.8660254037844387,22.641107192152166,13.300981752742764,0.48778494873985595,37.277553458837176,0.8206018351714585,0.254034192619489,0.22682875089492177,1.0,0.0,20.87715073281842,0.251630170712069
restful,0.9659258262890683,0.25881904510252074,66.9618182043905,,0.24779298604555478,0.49657393531159766,0.9762938102419361,0.2462676060076865,0.28342499351228756,0.0,0.0,12.590177716824483,0.047952556177858464
sleepless,0.9659258262890683,0.25881904510252074,25.92807353242271,,0.04863336923719774,18.545278943947125,0.6253288507508109,0.18615434606543016,0.19747337469356316,6.0,1.0,15.928580064951221,-0.2690981971069592
unknown,0.8660254037844387,-0.4999999999999998,29.14211050689136,,-0.28154297788857735,6.324075386427835,0.751037415089644,0.2081258310903645,0.2716196668319138,0.0,0.0,14.10704991409952,0.2703200017589626
depleted,-0.4999999999999997,-0.8660254037844388,30.17433217717545,,-0.17652931983137976,4.056848726638558,0.8048266038910654,0.18123978100608926,0.2993892839737424,1.0,0.0,14.508633354407632,-0.2233609261847915
unknown,0.25881904510252074,0.9659258262890683,,52.70600937906758,-0.12090398672321612,6.542495631858355,0.8223665616772146,0.2191513150987859,0.29044179461908487,3.0,0.0,14.319669460464217,-0.12470080844355265
depleted,0.7071067811865475,0.7071067811865476,16.898495730484935,31.704899052169246,-0.2530716175566432,2.856995429315265,0.7250777866729122,0.13707086978930924,0.2479441345555703,2.0,0.0,16.22132897673464,
restful,0.8660254037844386,0.5000000000000001,58.367772103911335,63.91597964531611,-0.09013533036634053,-2.1330636322777146,0.9323160628444047,0.23090835848978736,0.30925791864227226,1.0,0.0,,0.013689206567268212
recovering,-0.8660254037844384,-0.5000000000000004,43.301554817149324,47.27445209114613,1.0,3.449082993423996,,0.22627872807962573,0.17745187022638487,1.0,0.0,14.574033495002197,0.22911020459632972
unknown,0.9659258262890683,-0.25881904510252063,40.691418467122304,36.68510826842745,-0.32510700254948527,13.266766012202298,0.7247059439565686,0.23232825078946268,0.26360876051781595,3.0,0.0,16.192265112672484,0.004488056949750636
recovering,0.9659258262890683,-0.25881904510252063,49.61544258393784,28.752327906910327,0.7354891574144332,23.05660301772631,0.9343954246823711,0.20991046586410347,0.39587141516345203,2.0,0.0,,
resilient,-0.7071067811865477,0.7071067811865474,41.125173439046215,44.539998333738275,0.16913060101520688,5.3173630510633965,0.8188279432180623,0.13598049167018678,0.3219503728206908,0.0,0.0,14.679651327598869,0.006059768607745673
sleepless,0.258819045102521,-0.9659258262890682,27.733834335705563,-1.6581375400792986,0.5332134174736588,16.68999060347968,0.5244385189860589,0.1603609776432629,0.2803248018305979,3.0,1.0,17.432024641029994,-0.02064817041813491
sleepless,-0.8660254037844386,0.5000000000000001,25.537161743392335,0.06608310282898344,-0.7009976454929503,23.62327337820043,0.7787638904716992,0.22656893426609964,0.294393725235925,3.0,1.0,15.582108454224562,0.34229011031326373
struggling,0.9659258262890683,-0.25881904510252063,,25.88920222679045,-0.5769338093099909,4.531827821495796,,0.18220541909626542,0.2601313170306152,0.0,0.0,17.111244672853015,
restful,-1.0,-1.8369701987210297e-16,58.95883272515034,43.04954130265405,-0.493261200993006,1.5697931366553353,,0.14935443941992108,0.2509531597706387,1.0,0.0,12.569188180320918,-0.13433241788210887
recovering,0.49999999999999994,0.8660254037844387,48.93244710046333,25.74480851572107,0.6692298623100095,6.598576960102852,0.8523154634792965,0.2569869331075117,0.28353693401426117,0.0,0.0,14.913710240636084,-0.16502993187291168
anxious,-0.9659258262890683,-0.25881904510252063,,12.706083928146214,-0.16438818062510635,37.5204900723357,,0.1737469047259389,0.27526304872972557,0.0,0.0,21.542700514317623,0.3399963051846355
depleted,-0.8660254037844386,0.5000000000000001,,13.825683867356029,-0.665558283293323,4.256724223407861,,0.17708505409986683,0.3139646014840893,3.0,0.0,16.124537422521556,-0.13389735133662525
sleepless,-1.0,-1.8369701987210297e-16,20.923430315368094,23.43967639516962,0.585104799916798,8.135142092207065,,0.19197769546881566,0.24876272676009997,6.0,1.0,19.848672374438785,0.07894925995112563
unknown,-1.0,-1.8369701987210297e-16,24.22694419628501,31.826598803695514,-0.19834870398011561,14.45258115920521,,0.22097966588515044,0.2563336021730468,2.0,0.0,14.653117107508743,
depleted,-0.4999999999999997,-0.8660254037844388,26.999899997454424,16.83857854900663,-0.8034771737284938,0.5408585752228996,0.6812308867482513,0.20607562108297678,0.31688571126894005,2.0,0.0,16.391270105554277,-0.19014578717897446
depleted,0.9659258262890683,0.25881904510252074,24.99805448432934,,-0.23475517062423001,1.1619774483340866,0.5260827244622162,0.2637709194386623,0.218993754786345,2.0,0.0,17.36067340838045,-0.13962347404964712
struggling,-0.7071067811865471,-0.7071067811865479,28.99717111313288,31.978960154953192,-0.7440811584832533,8.097794145554511,0.8351377766252747,0.21615521473616015,0.2547339243539509,3.0,0.0,,
recovering,0.9659258262890683,-0.25881904510252063,35.84243855199334,21.536157531172442,0.5137518073441802,21.244450075951335,0.82410960872358,0.22315677128275663,0.30262807453520113,2.0,0.0,10.191629706673233,-0.06983156491819867
sleepless,-0.7071067811865471,-0.7071067811865479,26.902918580136276,,-0.11281463540729582,12.628829836626434,,0.15929621283635184,0.20711924728028666,5.0,1.0,,0.3004390204919443
depleted,-0.9659258262890683,-0.25881904510252063,32.792029101390014,17.1837452749604,-0.10280305804717466,0.4693409783846896,0.6939736719416139,0.12775760012729287,0.2526635695630877,3.0,0.0,17.38064061340858,0.05729486373616253
sleepless,-0.9659258262890684,0.2588190451025203,21.322834706187884,26.569241376893352,0.18410527248703176,24.395676157157013,0.5507328416430903,0.21819501899975144,0.15407256141184206,3.0,1.0,15.579825584851012,
anxious,-0.7071067811865471,-0.7071067811865479,12.96959837448948,10.458808334986065,-0.21939455337499886,14.803539357819496,0.7011039214928845,0.2872446227441587,0.22614326036551946,0.0,0.0,19.4145340190878,0.06611256824888262
struggling,0.49999999999999994,-0.8660254037844387,39.384791981181166,13.447957145999867,-0.673388262127865,6.820246301800922,,0.24211042817807676,0.21041821292320775,1.0,0.0,14.57826974606634,0.14977476925153083
anxious,1.0,6.123233995736766e-17,31.71120598097921,14.186152009109048,0.22064320315497665,22.153363689137983,0.8769422281408837,0.25895455169721204,0.22243183517518025,2.0,0.0,19.873770649270842,0.23434983330478776
sleepless,-0.8660254037844384,-0.5000000000000004,14.9642678467611,30.74765375647956,0.0678337394361284,18.705985046361267,0.5666037874746128,0.20689475306789396,0.3290329324628606,2.0,1.0,,-0.21653492257096196
resilient,-0.8660254037844384,-0.5000000000000004,42.082693285459165,42.123286276919416,0.4349248113543315,8.13341339128502,0.9293705626864556,0.2478692968684289,0.15135205554635106,1.0,0.0,14.097907438112621,0.42307270079628234
unknown,0.258819045102521,-0.9659258262890682,19.715421344354123,43.0475615327432,-0.2636532383835542,6.286393491825363,0.828852918516259,0.24471099100220067,0.2935688791787949,2.0,0.0,13.974821746184245,-0.1008007082561015
sleepless,1.2246467991473532e-16,-1.0,26.17671397779159,3.6356095071872847,0.777009882087711,22.081359527419288,0.4845539178670745,0.18342474485856886,0.2288482150364099,2.0,1.0,17.400042253317952,0.1923015912763508
recovering,0.7071067811865476,-0.7071067811865475,50.74395638557491,29.775109468271566,0.5630642705146861,7.0539000348809395,,0.1821258514316902,0.269155237784997,2.0,0.0,16.295803723880645,0.10714447908390959
depleted,1.0,6.123233995736766e-17,32.05462829721563,14.379766596193603,-0.4705478104624053,0.38399877515369973,0.625242722353626,0.17431357739555986,0.20949548182224162,0.0,0.0,16.08408048014571,0.29885549765491753
depleted,-0.2588190451025208,-0.9659258262890683,,,-0.339419559663396,-2.490476192742726,0.6534353658942625,0.1717627614509415,0.2965175270102307,2.0,0.0,16.993204463924044,-0.17002267257037207
anxious,-0.5000000000000004,0.8660254037844384,12.182861956350497,13.52105694488294,0.41759962107958626,30.95709577836376,0.8448900621688153,0.11298587556861718,0.22660180866193855,2.0,0.0,19.110288527174358,0.019600602085982265
unknown,0.0,1.0,33.5003131698069,24.767487442106187,0.05289407333715384,-9.119269730140953,0.648269266971456,0.1613605508154032,0.18344969013023926,3.0,0.0,,0.004654901370427882
struggling,-0.8660254037844384,-0.5000000000000004,15.025469652277966,34.25095129063351,-0.6706921647499351,0.7269739513495139,0.8058467219636621,0.16302849894362464,0.24491844833271742,2.0,0.0,16.242864119234916,0.7939370573718503
resilient,0.7071067811865475,0.7071067811865476,60.83840504558215,41.34913474283037,0.3388225106297179,2.322908375445941,0.8827239159001863,0.19152349910641003,0.23800442688024256,2.0,0.0,13.132797468486645,-0.35428034514633844
restful,-0.8660254037844386,0.5000000000000001,61.03005038887885,,0.6974046225647558,-5.285118667212544,0.9146284907555925,0.27782282433470223,0.2131752184091306,0.0,0.0,12.284201872088554,0.2385928143664009
unknown,0.8660254037844386,0.5000000000000001,63.558557028253986,30.996759425469037,0.8148159739005565,16.72867320327157,0.6997557353596902,0.21811337459878055,0.24966054922461162,2.0,0.0,,0.020068385408539044
depleted,-0.9659258262890684,0.2588190451025203,17.2947326905591,,-0.5105526969827466,3.9682381889196594,0.687573856254571,0.2555499383683563,0.20378967906883771,0.0,0.0,,
recovering,-0.25881904510252157,0.9659258262890681,40.32813392431242,27.23029268036703,0.5232024823803376,8.516351943963176,0.9355551949661663,0.10444785361431164,0.22839930778228054,1.0,0.0,16.797823521044688,-0.4114191826357039
unknown,-0.5000000000000004,0.8660254037844384,57.238249710676264,24.668830816947107,0.0017825096889719527,7.7097589980753,0.9246557353329844,0.25549040171804066,0.2871493030772889,2.0,0.0,9.705366169106268,-0.05789703129826945
anxious,1.0,6.123233995736766e-17,23.73550442050499,22.687101338971047,0.31942092864830535,27.050786681943997,0.8835715381613078,0.23126266278033392,0.28604496827070236,1.0,0.0,,-0.06829241370454632
anxious,0.7071067811865476,-0.7071067811865475,6.467309950433901,12.559323974339852,-0.20878022924927575,28.821715922234418,0.896029878708804,0.23546505091747,0.251773632344474,0.0,0.0,19.758135793008893,-0.10842180018870683
restful,-0.8660254037844384,-0.5000000000000004,63.653112378196454,75.94965081338717,-0.3519958812524498,-3.6025140240433062,0.8706049008934721,0.19118925054895677,0.2415897446705097,2.0,0.0,14.192030570811163,-0.02633555829701565
recovering,1.0,6.123233995736766e-17,40.28946678095676,42.46883068666239,0.5774002735216535,3.811067546108368,0.9654208890540659,0.30595210097509923,0.3217340695214423,1.0,0.0,,
struggling,0.0,1.0,46.618684041443224,36.307589884931794,-0.7023277533042023,18.373106022697417,0.729547472184055,0.22919775474831564,0.3131434344581389,3.0,0.0,11.114042794949597,0.38387388999668653
unknown,1.0,6.123233995736766e-17,35.906739483031444,59.67190048013631,0.5539763687768976,9.185108467888583,0.863036858276394,0.14373551750156555,0.2503815645392792,0.0,0.0,16.52749778789762,0.03543991686507896
recovering,-0.25881904510252157,0.9659258262890681,31.673278631708627,46.127162230231576,0.48207063162055763,7.965038747480681,0.8893292237239663,0.18188819077447596,0.1302574281421216,1.0,0.0,18.022098026059897,
struggling,0.49999999999999994,-0.8660254037844387,20.84943528393515,24.458114930295466,-1.0,5.006125330141968,1.0,0.25016091150116204,0.28918767110936705,1.0,0.0,,0.26373152109971526
recovering,0.8660254037844387,-0.4999999999999998,54.39645237591011,51.031379318267795,0.7428865548905588,5.710831749221171,0.9008572329798566,0.21450374145343862,0.24002573548665757,0.0,0.0,16.62048766614225,0.05157169575899792
recovering,0.258819045102521,-0.9659258262890682,14.428067569859031,27.892807295121877,0.2601461838098748,7.3198034369195994,1.0,0.21112435948112693,0.22765958524820895,2.0,0.0,13.551690557110431,
sleepless,0.49999999999999994,0.8660254037844387,30.210617563176022,,0.5914988337491977,10.915568032751406,0.7075784867353352,0.25092365223387453,0.23101219841375023,4.0,1.0,12.63021209570794,
anxious,0.7071067811865475,0.7071067811865476,,,0.37272453595823574,15.834389960848,0.7848511478354975,0.20916884892226612,0.320246918280531,3.0,0.0,19.431665555289502,0.12341494603318742
unknown,0.7071067811865475,0.7071067811865476,52.754011705473474,,0.48782849215159807,5.882856483381454,,0.2767369371544616,0.2739599213270664,0.0,0.0,12.544930224503146,0.17323007611374885
recovering,1.2246467991473532e-16,-1.0,,50.650442145473946,0.6247525514466408,8.874613722053244,0.922696508915342,0.289515522291007,0.2634820671148552,0.0,0.0,16.35959761539761,0.19884091994547193
unknown,-0.5000000000000004,0.8660254037844384,,43.095071101394325,-0.5013891028890128,-1.138450708709576,0.9060392631537553,0.17685781325634992,0.23045575914317992,0.0,0.0,15.254153616364878,-0.3068995254191309
restful,-1.0,-1.8369701987210297e-16,55.40467019184327,,-0.08484899903989768,-5.906317666879331,0.8796882516058552,0.27008338949324917,0.31434815014654754,1.0,0.0,13.844862909842387,0.1576691645404532
recovering,0.7071067811865476,-0.7071067811865475,17.521779829626887,29.336464853017127,0.9849911590205468,2.8018063196214342,0.9946602881607017,0.13761390633182238,0.24308770598422447,0.0,0.0,17.605853070282386,0.11453081900831158
depleted,0.8660254037844386,0.5000000000000001,28.05950386927637,22.576222303267713,-0.4610449873748032,2.0475340031311458,0.6572991878694654,0.19831078633898858,0.3385825043792152,0.0,0.0,14.021870382291711,-0.00396094193631403
anxious,1.0,6.123233995736766e-17,27.565398783609698,21.707182881400655,0.7886385937661291,14.312655313256045,0.7679765831141201,0.19835082283396557,0.25608933290924507,2.0,0.0,17.699000934094837,0.01926604314810619
depleted,-0.25881904510252157,0.9659258262890681,20.36075526339628,,-0.45360884567872317,-0.7834196885592055,0.8153456205646565,0.2349887189663254,0.31220684319051595,2.0,0.0,14.541373764222552,0.0049379185567059
unknown,-0.7071067811865471,-0.7071067811865479,36.43589990113683,40.908665308888715,0.04847259200694269,0.13794586788237595,0.8426463338087188,0.18286521027327166,0.20689519009992308,1.0,0.0,15.194426234382364,-0.0988901371239326
unknown,0.0,1.0,52.07056086213635,52.18601956141988,-0.5312512690271175,1.8927530854674446,0.7946810509269733,0.19865769363272265,0.23704210633345443,0.0,0.0,16.30631432834209,-0.235745690386717
anxious,0.258819045102521,-0.9659258262890682,21.334853646346147,10.089471831154057,-0.12674744338570684,10.631217449210157,0.8544604616220508,0.2596073386440145,0.3525492707270641,1.0,0.0,20.897884103094725,-0.21240242431563272
unknown,0.25881904510252074,0.9659258262890683,,4.844741693145799,-0.294592256958934,19.808835912960667,,0.29026405183228304,0.32949179066139855,1.0,0.0,10.785040379076378,-0.04705545485974287
depleted,1.0,6.123233995736766e-17,13.613036974638565,,-0.5814832209389775,0.7339268178252354,0.7463214300316156,0.2604663161847456,0.32235838332268685,1.0,0.0,11.948903756275447,0.018896922971048044
recovering,0.49999999999999994,-0.8660254037844387,52.24743181356993,33.39065057684956,0.944482784627053,7.079522814562902,0.8347291472624819,0.27291687817582333,0.2593164118196936,2.0,0.0,15.318957478266505,0.43000033719508535
recovering,1.2246467991473532e-16,-1.0,50.1356332782851,19.79596152000784,0.534873353563776,12.641239050681087,0.8594096156706835,0.1540723803734469,0.3067035319733685,0.0,0.0,13.346835450278116,0.13243614145547347
sleepless,0.25881904510252074,0.9659258262890683,18.491496986018724,,0.08476689642135925,15.887600324762465,0.6022581825118729,0.11915886163414902,0.35002137959874857,3.0,1.0,15.735765887650686,0.0024701422963414915
restful,1.0,6.123233995736766e-17,51.15619532327637,67.33372636430457,-0.3792366082286882,-2.0712805606492615,0.9899904388310009,0.2600295307839456,0.3232530532306013,2.0,0.0,12.257673647588344,
unknown,-0.4999999999999997,-0.8660254037844388,,,0.1189549361873389,8.571574988214788,0.8921891906093172,0.15861649335913441,0.24748845283311346,2.0,0.0,,-0.05389190458392743
depleted,0.49999999999999994,-0.8660254037844387,27.64854470108035,,-0.47191169453127896,3.5225907708347988,0.7336056891051632,0.17261320919324058,0.3276941280025524,2.0,0.0,20.3038043890451,0.06806533682826717
unknown,0.25881904510252074,0.9659258262890683,,,-0.22154829265252657,7.978672541103338,,0.22048400848208077,0.2302697860963438,0.0,0.0,,-0.1276219004758659
unknown,1.0,6.123233995736766e-17,60.32621503871922,18.02165869958958,0.22462212345491164,4.852994813683454,,0.22204992182829922,0.180917112058815,1.0,0.0,,0.041135897609107186
struggling,0.7071067811865475,0.7071067811865476,32.6796071867823,41.4675503778049,-0.6894279786561094,11.661001139837184,,0.22969245482469583,0.2216868117690942,1.0,0.0,12.081259361842461,0.2045763093877791
sleepless,0.49999999999999994,-0.8660254037844387,15.884789348839588,,0.009486458625309266,19.38728556032347,0.5430288349346085,0.1777543065312157,0.24201167233015805,4.0,1.0,15.003762345290298,0.025479048459499016
depleted,0.25881904510252074,0.9659258262890683,,19.876079641573412,-0.5842459754440774,-0.7008375436924288,0.7674335121076861,0.18704965633721998,0.274091840462795,1.0,0.0,,-0.20020855918907318
depleted,-0.7071067811865471,-0.7071067811865479,24.109497694570518,19.00077700917273,-0.4874715193588514,5.468561132690716,0.8676532722267141,0.23168531512279203,0.2714785375531342,2.0,0.0,14.949967182755339,-0.29100836213257836
unknown,1.0,6.123233995736766e-17,,19.525463004380818,-0.8272437476726513,19.81534997128393,0.8801833445074253,0.1588396658365669,0.20573854993352836,0.0,0.0,12.071791933870383,0.10108539984414629
sleepless,1.2246467991473532e-16,-1.0,14.78255820879472,21.733943206765414,-0.1271707960813393,10.910216287250643,0.6324023248411614,0.18088018572811387,0.1914672246925637,2.0,1.0,12.047080363702344,-0.07343719966602537
recovering,0.8660254037844386,0.5000000000000001,,35.43105324228335,0.8697725062273911,2.086059153951533,0.9144338302503507,0.27793344017089283,0.25970422632453616,0.0,0.0,,
depleted,-0.8660254037844384,-0.5000000000000004,21.792723245939992,18.070285114537587,-0.7221118766892047,0.8238235368055102,0.7663795632003911,0.24452353025986953,0.14935767179719533,1.0,0.0,,
recovering,-0.8660254037844386,0.5000000000000001,44.746181722043296,32.02290853780032,0.6422927044780435,17.662089062045432,0.8531568527047306,0.18017317754466589,0.3001891742192779,0.0,0.0,14.421015987269431,0.010591494669620075
sleepless,0.258819045102521,-0.9659258262890682,21.057041099643097,,0.37118216862880127,14.185287428130707,0.6697708114637183,0.1156095758551762,0.24598715343514957,3.0,1.0,18.646728118741482,0.05802975942199075
recovering,-1.0,-1.8369701987210297e-16,20.470246564105167,29.980829026169733,0.5200253455271249,4.176606639918996,0.9418193718829404,0.17389995945827072,0.18371208928393154,0.0,0.0,15.336692921346144,0.27726689265621285
anxious,1.0,6.123233995736766e-17,,,0.3200571726368209,24.888374982657485,0.8085459768580101,0.23063620089857037,0.24867845278271114,1.0,0.0,18.998389282666185,0.15882581242454774
struggling,0.9659258262890683,0.25881904510252074,34.70997413999511,10.915452944249926,-0.852010886179269,7.725703228036275,0.7739221749629738,0.20651085347712575,0.27868859811892877,1.0,0.0,16.945404389163937,0.5050298832263034
resilient,0.9659258262890683,-0.25881904510252063,49.3068234877333,52.81122003903624,0.29611173471332836,2.199179255442767,0.8682823399667177,0.20513715382758277,0.2692839066797099,1.0,0.0,14.296479610593126,0.04845030138234077
depleted,1.2246467991473532e-16,-1.0,18.753505485921238,27.24892146078856,-0.46836005553693094,4.828073094071483,0.7844582332031459,0.34167975398990624,0.31898956260742667,2.0,0.0,,0.20919872857208271
restful,0.8660254037844386,0.5000000000000001,53.31403485129939,39.97582714097204,-0.5068476959709693,-0.0617660710649659,0.8857114058874604,0.2458087882709246,0.27854684232005705,2.0,0.0,12.114351855977976,-0.08423343497255899
struggling,0.25881904510252074,0.9659258262890683,42.4645123818156,15.123193739957795,-0.7844540730754321,10.995267657956628,,0.2614411402504881,0.2641094915827399,0.0,0.0,14.318975154886695,-0.19420033636697775
resilient,0.8660254037844387,-0.4999999999999998,62.10486423426774,44.02469895537494,0.5198126912689357,1.7535579186416372,0.9138261400497473,0.22355281799812682,0.24027631084072673,2.0,0.0,15.12621876870556,-0.26296062715940444
recovering,0.49999999999999994,-0.8660254037844387,,26.273039677585526,0.3776391828576593,11.610286946843694,0.9448234873505129,0.2636838965155582,0.2137377135941722,1.0,0.0,13.011160890162047,-0.23435381812162698
depleted,-0.25881904510252157,0.9659258262890681,27.088838875195208,,-0.8273916376414536,-0.8648304392687463,0.758584663044881,0.24155647096351154,0.23796943249792635,0.0,0.0,14.080934829230348,
recovering,0.9659258262890683,0.25881904510252074,30.554340381527084,,0.35795891952938735,2.057387998236659,0.8626083769930717,0.302741776114337,0.3143841081446248,1.0,0.0,12.723488697348035,
anxious,1.0,6.123233995736766e-17,23.852268316115058,17.883961584030992,0.4820055479522382,24.75356063036692,0.8985409803708557,0.1311411808377771,0.22014023564313426,1.0,0.0,21.4153893261175,-0.44240678905602027
sleepless,1.0,6.123233995736766e-17,31.74131230157408,26.889831317379976,-0.5138103055584059,10.461772851050714,0.6814170265303985,0.1646168312834841,0.37973479141190286,2.0,1.0,17.778148781340025,0.157670000776515
depleted,-1.0,-1.8369701987210297e-16,26.884508662122208,8.444169302843907,-0.5731911570438595,-1.2635752645962044,0.7638758965805343,0.1345668440190454,0.21142812689820828,0.0,0.0,13.625498877659231,-0.1564622853480987
resilient,0.9659258262890683,0.25881904510252074,54.80423815095216,50.628425588063635,0.2540538522663958,6.204991146970533,0.9279047425973361,0.17936250101440138,0.31230807838263236,2.0,0.0,12.470190685060466,
resilient,0.49999999999999994,-0.8660254037844387,69.54372661607769,36.93166312785375,-0.11635096611667217,3.302080269368755,0.8056638723885231,0.20591626115692988,0.33278302754028966,0.0,0.0,13.749735927534072,0.038505114744566415
anxious,0.49999999999999994,-0.8660254037844387,,12.26694872256597,-0.29136373512512875,12.044004691793598,0.8645592224235821,0.27017303902551815,0.17408887295595643,2.0,0.0,,0.1584877076309814
anxious,1.0,6.123233995736766e-17,12.619239091036821,6.641666326831158,0.029318121938717124,14.518339506466056,0.876222623800069,0.3087859855580035,0.3111202521703832,1.0,0.0,21.102799288509964,-0.2522824121934259
unknown,0.25881904510252074,0.9659258262890683,42.95232492711065,55.31393892807049,-0.27157634469407566,0.8919593098245429,0.8229961126519597,0.20592668038694925,0.2346000882422691,0.0,0.0,14.05436103617015,-0.21155459083013128
depleted,-1.0,-1.8369701987210297e-16,25.031281702839237,13.373811323853346,-0.67497150988877,2.8298116120277603,0.6025242720494072,0.20629106261482683,0.17167548457090961,0.0,0.0,,0.3140403764175698
recovering,0.7071067811865475,0.7071067811865476,-5.550254857914361,40.73025885778588,0.47907173693689503,0.7296462469646157,0.8845663033413915,0.2161113200675324,0.1723812471023532,0.0,0.0,16.965931577046597,0.3389540603314513
restful,0.9659258262890683,0.25881904510252074,57.96083599304251,,-0.3410100072754006,0.40837787357755495,0.9647471405277724,0.19648355627093766,0.29784735647838134,0.0,0.0,14.17566634141276,0.13212432629707024
resilient,-0.8660254037844384,-0.5000000000000004,52.83038193213498,30.0737435627701,0.19616071358348547,2.950338850161253,0.9203747753884882,0.166596306154421,0.31799692426188875,1.0,0.0,12.45943770291806,-0.2356912627493978
resilient,0.8660254037844386,0.5000000000000001,39.33801839151877,38.10227905809775,-0.13933448249076613,8.53577248371491,0.8523090634242858,0.19846471537030216,0.24992771646144574,1.0,0.0,10.826008870416096,-0.0954964886340109
anxious,1.0,6.123233995736766e-17,26.50621551638169,22.96045052599005,0.3681828540684279,11.528697455909771,0.8222747967076277,0.16963010211983273,0.33840215129059714,0.0,0.0,17.46769367514401,-0.1008788940563131
